Council area,Year,Sex,Age,Population
Shetland Islands,2017,Male,18,123
Shetland Islands,2017,Male,19,125
Shetland Islands,2017,Male,20,114
Shetland Islands,2017,Male,21,132
Shetland Islands,2017,Male,22,135
Shetland Islands,2017,Male,23,149
Shetland Islands,2017,Male,24,128
Shetland Islands,2017,Male,25,157
Shetland Islands,2017,Male,26,110
Shetland Islands,2017,Male,27,130
Shetland Islands,2017,Male,28,133
Shetland Islands,2017,Male,29,159
Shetland Islands,2017,Male,30,165
Shetland Islands,2017,Male,31,155
Shetland Islands,2017,Male,32,122
Shetland Islands,2017,Male,33,122
Shetland Islands,2017,Male,34,129
Shetland Islands,2017,Male,35,138
Shetland Islands,2017,Male,36,135
Shetland Islands,2017,Male,37,138
Shetland Islands,2017,Male,38,160
Shetland Islands,2017,Male,39,119
Shetland Islands,2017,Male,40,155
Shetland Islands,2017,Male,41,139
Shetland Islands,2017,Male,42,156
Shetland Islands,2017,Male,43,150
Shetland Islands,2017,Male,44,182
Shetland Islands,2017,Male,45,169
Shetland Islands,2017,Male,46,150
Shetland Islands,2017,Male,47,159
Shetland Islands,2017,Male,48,157
Shetland Islands,2017,Male,49,171
Shetland Islands,2017,Male,50,178
Shetland Islands,2017,Male,51,196
Shetland Islands,2017,Male,52,188
Shetland Islands,2017,Male,53,180
Shetland Islands,2017,Male,54,186
Shetland Islands,2017,Male,55,169
Shetland Islands,2017,Male,56,183
Shetland Islands,2017,Male,57,160
Shetland Islands,2017,Male,58,176
Shetland Islands,2017,Male,59,158
Shetland Islands,2017,Male,60,141
Shetland Islands,2017,Male,61,161
Shetland Islands,2017,Male,62,165
Shetland Islands,2017,Male,63,149
Shetland Islands,2017,Male,64,129
Shetland Islands,2017,Male,65,158
Shetland Islands,2017,Male,66,138
Shetland Islands,2017,Male,67,145
Shetland Islands,2017,Male,68,140
Shetland Islands,2017,Male,69,156
Shetland Islands,2017,Male,70,177
Shetland Islands,2017,Male,71,113
Shetland Islands,2017,Male,72,94
Shetland Islands,2017,Male,73,109
Shetland Islands,2017,Male,74,110
Shetland Islands,2017,Male,75,94
Shetland Islands,2017,Male,76,77
Shetland Islands,2017,Male,77,92
Shetland Islands,2017,Male,78,72
Shetland Islands,2017,Male,79,65
Shetland Islands,2017,Male,80,64
Shetland Islands,2017,Male,81,61
Shetland Islands,2017,Male,82,52
Shetland Islands,2017,Male,83,39
Shetland Islands,2017,Male,84,34
Shetland Islands,2017,Male,85,31
Shetland Islands,2017,Male,86,33
Shetland Islands,2017,Male,87,22
Shetland Islands,2017,Male,88,22
Shetland Islands,2017,Male,89,11
Shetland Islands,2017,Male,90,46
South Ayrshire,2017,Female,0,471
South Ayrshire,2017,Female,1,512
South Ayrshire,2017,Female,2,541
South Ayrshire,2017,Female,3,479
South Ayrshire,2017,Female,4,492
South Ayrshire,2017,Female,5,561
South Ayrshire,2017,Female,6,567
South Ayrshire,2017,Female,7,548
South Ayrshire,2017,Female,8,581
South Ayrshire,2017,Female,9,583
South Ayrshire,2017,Female,10,561
South Ayrshire,2017,Female,11,559
South Ayrshire,2017,Female,12,597
South Ayrshire,2017,Female,13,565
South Ayrshire,2017,Female,14,536
South Ayrshire,2017,Female,15,530
South Ayrshire,2017,Female,16,554
South Ayrshire,2017,Female,17,565
South Ayrshire,2017,Female,18,574
South Ayrshire,2017,Female,19,583
South Ayrshire,2017,Female,20,602
South Ayrshire,2017,Female,21,594
South Ayrshire,2017,Female,22,567
South Ayrshire,2017,Female,23,617
South Ayrshire,2017,Female,24,566
South Ayrshire,2017,Female,25,575
South Ayrshire,2017,Female,26,566
South Ayrshire,2017,Female,27,543
South Ayrshire,2017,Female,28,549
South Ayrshire,2017,Female,29,590
South Ayrshire,2017,Female,30,620
South Ayrshire,2017,Female,31,558
South Ayrshire,2017,Female,32,573
South Ayrshire,2017,Female,33,572
South Ayrshire,2017,Female,34,550
South Ayrshire,2017,Female,35,654
South Ayrshire,2017,Female,36,647
South Ayrshire,2017,Female,37,625
South Ayrshire,2017,Female,38,586
South Ayrshire,2017,Female,39,588
South Ayrshire,2017,Female,40,580
South Ayrshire,2017,Female,41,620
South Ayrshire,2017,Female,42,681
South Ayrshire,2017,Female,43,636
South Ayrshire,2017,Female,44,706
South Ayrshire,2017,Female,45,809
South Ayrshire,2017,Female,46,818
South Ayrshire,2017,Female,47,840
South Ayrshire,2017,Female,48,838
South Ayrshire,2017,Female,49,895
South Ayrshire,2017,Female,50,886
South Ayrshire,2017,Female,51,894
South Ayrshire,2017,Female,52,933
South Ayrshire,2017,Female,53,935
South Ayrshire,2017,Female,54,987
South Ayrshire,2017,Female,55,914
South Ayrshire,2017,Female,56,946
South Ayrshire,2017,Female,57,891
South Ayrshire,2017,Female,58,908
South Ayrshire,2017,Female,59,922
South Ayrshire,2017,Female,60,905
South Ayrshire,2017,Female,61,827
South Ayrshire,2017,Female,62,850
South Ayrshire,2017,Female,63,855
South Ayrshire,2017,Female,64,837
South Ayrshire,2017,Female,65,824
South Ayrshire,2017,Female,66,828
South Ayrshire,2017,Female,67,811
South Ayrshire,2017,Female,68,831
South Ayrshire,2017,Female,69,837
South Ayrshire,2017,Female,70,983
South Ayrshire,2017,Female,71,763
South Ayrshire,2017,Female,72,734
South Ayrshire,2017,Female,73,713
South Ayrshire,2017,Female,74,664
South Ayrshire,2017,Female,75,639
South Ayrshire,2017,Female,76,564
South Ayrshire,2017,Female,77,583
South Ayrshire,2017,Female,78,530
South Ayrshire,2017,Female,79,558
South Ayrshire,2017,Female,80,497
South Ayrshire,2017,Female,81,480
South Ayrshire,2017,Female,82,436
South Ayrshire,2017,Female,83,401
South Ayrshire,2017,Female,84,390
South Ayrshire,2017,Female,85,342
South Ayrshire,2017,Female,86,313
South Ayrshire,2017,Female,87,274
South Ayrshire,2017,Female,88,227
South Ayrshire,2017,Female,89,188
South Ayrshire,2017,Female,90,862
South Ayrshire,2017,Male,0,467
South Ayrshire,2017,Male,1,531
South Ayrshire,2017,Male,2,552
South Ayrshire,2017,Male,3,558
South Ayrshire,2017,Male,4,582
South Ayrshire,2017,Male,5,513
South Ayrshire,2017,Male,6,635
South Ayrshire,2017,Male,7,604
South Ayrshire,2017,Male,8,581
South Ayrshire,2017,Male,9,593
South Ayrshire,2017,Male,10,590
South Ayrshire,2017,Male,11,554
South Ayrshire,2017,Male,12,579
South Ayrshire,2017,Male,13,568
South Ayrshire,2017,Male,14,556
South Ayrshire,2017,Male,15,570
South Ayrshire,2017,Male,16,600
South Ayrshire,2017,Male,17,647
South Ayrshire,2017,Male,18,610
South Ayrshire,2017,Male,19,639
South Ayrshire,2017,Male,20,617
South Ayrshire,2017,Male,21,590
South Ayrshire,2017,Male,22,596
South Ayrshire,2017,Male,23,632
South Ayrshire,2017,Male,24,582
South Ayrshire,2017,Male,25,572
South Ayrshire,2017,Male,26,553
South Ayrshire,2017,Male,27,564
South Ayrshire,2017,Male,28,546
South Ayrshire,2017,Male,29,530
South Ayrshire,2017,Male,30,581
South Ayrshire,2017,Male,31,484
South Ayrshire,2017,Male,32,502
South Ayrshire,2017,Male,33,512
South Ayrshire,2017,Male,34,465
South Ayrshire,2017,Male,35,537
South Ayrshire,2017,Male,36,560
South Ayrshire,2017,Male,37,554
South Ayrshire,2017,Male,38,577
South Ayrshire,2017,Male,39,466
South Ayrshire,2017,Male,40,521
South Ayrshire,2017,Male,41,534
South Ayrshire,2017,Male,42,558
South Ayrshire,2017,Male,43,617
South Ayrshire,2017,Male,44,660
South Ayrshire,2017,Male,45,685
South Ayrshire,2017,Male,46,723
South Ayrshire,2017,Male,47,725
South Ayrshire,2017,Male,48,713
South Ayrshire,2017,Male,49,794
South Ayrshire,2017,Male,50,815
South Ayrshire,2017,Male,51,774
South Ayrshire,2017,Male,52,867
South Ayrshire,2017,Male,53,899
South Ayrshire,2017,Male,54,809
South Ayrshire,2017,Male,55,846
South Ayrshire,2017,Male,56,879
South Ayrshire,2017,Male,57,799
South Ayrshire,2017,Male,58,831
South Ayrshire,2017,Male,59,824
South Ayrshire,2017,Male,60,789
South Ayrshire,2017,Male,61,778
South Ayrshire,2017,Male,62,751
South Ayrshire,2017,Male,63,784
South Ayrshire,2017,Male,64,762
South Ayrshire,2017,Male,65,748
South Ayrshire,2017,Male,66,738
South Ayrshire,2017,Male,67,760
South Ayrshire,2017,Male,68,823
South Ayrshire,2017,Male,69,797
South Ayrshire,2017,Male,70,878
South Ayrshire,2017,Male,71,654
South Ayrshire,2017,Male,72,622
South Ayrshire,2017,Male,73,654
South Ayrshire,2017,Male,74,634
South Ayrshire,2017,Male,75,517
South Ayrshire,2017,Male,76,471
South Ayrshire,2017,Male,77,470
South Ayrshire,2017,Male,78,440
South Ayrshire,2017,Male,79,427
South Ayrshire,2017,Male,80,410
South Ayrshire,2017,Male,81,360
South Ayrshire,2017,Male,82,351
South Ayrshire,2017,Male,83,271
South Ayrshire,2017,Male,84,255
South Ayrshire,2017,Male,85,220
South Ayrshire,2017,Male,86,225
South Ayrshire,2017,Male,87,159
South Ayrshire,2017,Male,88,134
South Ayrshire,2017,Male,89,98
South Ayrshire,2017,Male,90,392
South Lanarkshire,2017,Female,0,1580
South Lanarkshire,2017,Female,1,1572
South Lanarkshire,2017,Female,2,1672
South Lanarkshire,2017,Female,3,1658
South Lanarkshire,2017,Female,4,1709
South Lanarkshire,2017,Female,5,1671
South Lanarkshire,2017,Female,6,1814
South Lanarkshire,2017,Female,7,1705
South Lanarkshire,2017,Female,8,1781
South Lanarkshire,2017,Female,9,1796
South Lanarkshire,2017,Female,10,1740
South Lanarkshire,2017,Female,11,1759
South Lanarkshire,2017,Female,12,1668
South Lanarkshire,2017,Female,13,1647
South Lanarkshire,2017,Female,14,1587
South Lanarkshire,2017,Female,15,1639
South Lanarkshire,2017,Female,16,1687
South Lanarkshire,2017,Female,17,1738
South Lanarkshire,2017,Female,18,1724
South Lanarkshire,2017,Female,19,1584
South Lanarkshire,2017,Female,20,1712
South Lanarkshire,2017,Female,21,1650
South Lanarkshire,2017,Female,22,1730
South Lanarkshire,2017,Female,23,1881
South Lanarkshire,2017,Female,24,1837
South Lanarkshire,2017,Female,25,1967
South Lanarkshire,2017,Female,26,1869
South Lanarkshire,2017,Female,27,1767
South Lanarkshire,2017,Female,28,1775
South Lanarkshire,2017,Female,29,1806
South Lanarkshire,2017,Female,30,1822
South Lanarkshire,2017,Female,31,1986
South Lanarkshire,2017,Female,32,1926
South Lanarkshire,2017,Female,33,2007
South Lanarkshire,2017,Female,34,1999
South Lanarkshire,2017,Female,35,2168
South Lanarkshire,2017,Female,36,2167
South Lanarkshire,2017,Female,37,2080
South Lanarkshire,2017,Female,38,2013
South Lanarkshire,2017,Female,39,1998
South Lanarkshire,2017,Female,40,1820
South Lanarkshire,2017,Female,41,1951
South Lanarkshire,2017,Female,42,2043
South Lanarkshire,2017,Female,43,2038
South Lanarkshire,2017,Female,44,2169
South Lanarkshire,2017,Female,45,2339
South Lanarkshire,2017,Female,46,2475
South Lanarkshire,2017,Female,47,2503
South Lanarkshire,2017,Female,48,2508
South Lanarkshire,2017,Female,49,2595
South Lanarkshire,2017,Female,50,2609
South Lanarkshire,2017,Female,51,2513
South Lanarkshire,2017,Female,52,2600
South Lanarkshire,2017,Female,53,2805
South Lanarkshire,2017,Female,54,2593
South Lanarkshire,2017,Female,55,2576
South Lanarkshire,2017,Female,56,2508
South Lanarkshire,2017,Female,57,2491
South Lanarkshire,2017,Female,58,2529
South Lanarkshire,2017,Female,59,2275
South Lanarkshire,2017,Female,60,2338
South Lanarkshire,2017,Female,61,2243
South Lanarkshire,2017,Female,62,2199
South Lanarkshire,2017,Female,63,2110
South Lanarkshire,2017,Female,64,1984
South Lanarkshire,2017,Female,65,1973
South Lanarkshire,2017,Female,66,1872
South Lanarkshire,2017,Female,67,1885
South Lanarkshire,2017,Female,68,1886
South Lanarkshire,2017,Female,69,1987
South Lanarkshire,2017,Female,70,2088
South Lanarkshire,2017,Female,71,1619
South Lanarkshire,2017,Female,72,1442
South Lanarkshire,2017,Female,73,1543
South Lanarkshire,2017,Female,74,1489
South Lanarkshire,2017,Female,75,1373
South Lanarkshire,2017,Female,76,1355
South Lanarkshire,2017,Female,77,1309
South Lanarkshire,2017,Female,78,1190
South Lanarkshire,2017,Female,79,1158
South Lanarkshire,2017,Female,80,1103
South Lanarkshire,2017,Female,81,1086
South Lanarkshire,2017,Female,82,956
South Lanarkshire,2017,Female,83,908
South Lanarkshire,2017,Female,84,857
South Lanarkshire,2017,Female,85,752
South Lanarkshire,2017,Female,86,701
South Lanarkshire,2017,Female,87,581
South Lanarkshire,2017,Female,88,549
South Lanarkshire,2017,Female,89,414
South Lanarkshire,2017,Female,90,1638
South Lanarkshire,2017,Male,0,1736
South Lanarkshire,2017,Male,1,1738
South Lanarkshire,2017,Male,2,1780
South Lanarkshire,2017,Male,3,1747
South Lanarkshire,2017,Male,4,1807
South Lanarkshire,2017,Male,5,1925
South Lanarkshire,2017,Male,6,1859
South Lanarkshire,2017,Male,7,1745
South Lanarkshire,2017,Male,8,1784
South Lanarkshire,2017,Male,9,1830
South Lanarkshire,2017,Male,10,1801
South Lanarkshire,2017,Male,11,1725
South Lanarkshire,2017,Male,12,1691
South Lanarkshire,2017,Male,13,1728
South Lanarkshire,2017,Male,14,1594
South Lanarkshire,2017,Male,15,1663
South Lanarkshire,2017,Male,16,1711
South Lanarkshire,2017,Male,17,1827
South Lanarkshire,2017,Male,18,1833
South Lanarkshire,2017,Male,19,1802
South Lanarkshire,2017,Male,20,1843
South Lanarkshire,2017,Male,21,1863
South Lanarkshire,2017,Male,22,1777
South Lanarkshire,2017,Male,23,1920
South Lanarkshire,2017,Male,24,1914
South Lanarkshire,2017,Male,25,1903
South Lanarkshire,2017,Male,26,1826
South Lanarkshire,2017,Male,27,1719
South Lanarkshire,2017,Male,28,1723
South Lanarkshire,2017,Male,29,1789
South Lanarkshire,2017,Male,30,1688
South Lanarkshire,2017,Male,31,1752
South Lanarkshire,2017,Male,32,1835
South Lanarkshire,2017,Male,33,1775
South Lanarkshire,2017,Male,34,1760
South Lanarkshire,2017,Male,35,1877
South Lanarkshire,2017,Male,36,2047
South Lanarkshire,2017,Male,37,2053
South Lanarkshire,2017,Male,38,1836
South Lanarkshire,2017,Male,39,1741
South Lanarkshire,2017,Male,40,1787
South Lanarkshire,2017,Male,41,1858
South Lanarkshire,2017,Male,42,1922
South Lanarkshire,2017,Male,43,1986
South Lanarkshire,2017,Male,44,2094
South Lanarkshire,2017,Male,45,2266
South Lanarkshire,2017,Male,46,2371
South Lanarkshire,2017,Male,47,2304
South Lanarkshire,2017,Male,48,2427
South Lanarkshire,2017,Male,49,2394
South Lanarkshire,2017,Male,50,2447
South Lanarkshire,2017,Male,51,2335
South Lanarkshire,2017,Male,52,2451
South Lanarkshire,2017,Male,53,2416
South Lanarkshire,2017,Male,54,2506
South Lanarkshire,2017,Male,55,2352
South Lanarkshire,2017,Male,56,2448
South Lanarkshire,2017,Male,57,2367
South Lanarkshire,2017,Male,58,2223
South Lanarkshire,2017,Male,59,2209
South Lanarkshire,2017,Male,60,2128
South Lanarkshire,2017,Male,61,2099
South Lanarkshire,2017,Male,62,1894
South Lanarkshire,2017,Male,63,2016
South Lanarkshire,2017,Male,64,1942
South Lanarkshire,2017,Male,65,1771
South Lanarkshire,2017,Male,66,1740
South Lanarkshire,2017,Male,67,1705
South Lanarkshire,2017,Male,68,1709
South Lanarkshire,2017,Male,69,1788
South Lanarkshire,2017,Male,70,1871
South Lanarkshire,2017,Male,71,1426
South Lanarkshire,2017,Male,72,1358
South Lanarkshire,2017,Male,73,1371
South Lanarkshire,2017,Male,74,1284
South Lanarkshire,2017,Male,75,1145
South Lanarkshire,2017,Male,76,1001
South Lanarkshire,2017,Male,77,950
South Lanarkshire,2017,Male,78,904
South Lanarkshire,2017,Male,79,923
South Lanarkshire,2017,Male,80,812
South Lanarkshire,2017,Male,81,770
South Lanarkshire,2017,Male,82,619
South Lanarkshire,2017,Male,83,589
South Lanarkshire,2017,Male,84,521
South Lanarkshire,2017,Male,85,462
South Lanarkshire,2017,Male,86,395
South Lanarkshire,2017,Male,87,322
South Lanarkshire,2017,Male,88,272
South Lanarkshire,2017,Male,89,191
South Lanarkshire,2017,Male,90,643
Stirling,2017,Female,0,374
Stirling,2017,Female,1,433
Stirling,2017,Female,2,422
Stirling,2017,Female,3,439
Stirling,2017,Female,4,448
Stirling,2017,Female,5,489
Stirling,2017,Female,6,468
Stirling,2017,Female,7,447
Stirling,2017,Female,8,494
Stirling,2017,Female,9,483
Stirling,2017,Female,10,518
Stirling,2017,Female,11,511
Stirling,2017,Female,12,504
Stirling,2017,Female,13,511
Stirling,2017,Female,14,504
Stirling,2017,Female,15,465
Stirling,2017,Female,16,544
Stirling,2017,Female,17,559
Stirling,2017,Female,18,616
Stirling,2017,Female,19,841
Stirling,2017,Female,20,968
Stirling,2017,Female,21,886
Stirling,2017,Female,22,859
Stirling,2017,Female,23,724
Stirling,2017,Female,24,670
Stirling,2017,Female,25,688
Stirling,2017,Female,26,699
Stirling,2017,Female,27,678
Stirling,2017,Female,28,698
Stirling,2017,Female,29,597
Stirling,2017,Female,30,541
Stirling,2017,Female,31,489
Stirling,2017,Female,32,505
Stirling,2017,Female,33,469
Stirling,2017,Female,34,506
Stirling,2017,Female,35,559
Stirling,2017,Female,36,468
Stirling,2017,Female,37,530
Stirling,2017,Female,38,546
Stirling,2017,Female,39,570
Stirling,2017,Female,40,555
Stirling,2017,Female,41,513
Stirling,2017,Female,42,553
Stirling,2017,Female,43,547
Stirling,2017,Female,44,670
Stirling,2017,Female,45,701
Stirling,2017,Female,46,715
Stirling,2017,Female,47,791
Stirling,2017,Female,48,694
Stirling,2017,Female,49,735
Stirling,2017,Female,50,680
Stirling,2017,Female,51,760
Stirling,2017,Female,52,774
Stirling,2017,Female,53,734
Stirling,2017,Female,54,747
Stirling,2017,Female,55,700
Stirling,2017,Female,56,712
Stirling,2017,Female,57,653
Stirling,2017,Female,58,617
Stirling,2017,Female,59,624
Stirling,2017,Female,60,589
Stirling,2017,Female,61,557
Stirling,2017,Female,62,555
Stirling,2017,Female,63,560
Stirling,2017,Female,64,542
Stirling,2017,Female,65,497
Stirling,2017,Female,66,537
Stirling,2017,Female,67,499
Stirling,2017,Female,68,506
Stirling,2017,Female,69,566
Stirling,2017,Female,70,662
Stirling,2017,Female,71,472
Stirling,2017,Female,72,430
Stirling,2017,Female,73,479
Stirling,2017,Female,74,445
Stirling,2017,Female,75,408
Stirling,2017,Female,76,372
Stirling,2017,Female,77,369
Stirling,2017,Female,78,374
Stirling,2017,Female,79,332
Stirling,2017,Female,80,356
Stirling,2017,Female,81,329
Stirling,2017,Female,82,284
Stirling,2017,Female,83,250
Stirling,2017,Female,84,220
Stirling,2017,Female,85,236
Stirling,2017,Female,86,172
Stirling,2017,Female,87,156
Stirling,2017,Female,88,148
Stirling,2017,Female,89,127
Stirling,2017,Female,90,530
Stirling,2017,Male,0,412
Stirling,2017,Male,1,442
Stirling,2017,Male,2,428
Stirling,2017,Male,3,462
Stirling,2017,Male,4,476
Stirling,2017,Male,5,480
Stirling,2017,Male,6,484
Stirling,2017,Male,7,494
Stirling,2017,Male,8,508
Stirling,2017,Male,9,511
Stirling,2017,Male,10,505
Stirling,2017,Male,11,517
Stirling,2017,Male,12,544
Stirling,2017,Male,13,606
Stirling,2017,Male,14,527
Stirling,2017,Male,15,519
Stirling,2017,Male,16,518
Stirling,2017,Male,17,547
Stirling,2017,Male,18,601
Stirling,2017,Male,19,747
Stirling,2017,Male,20,878
Stirling,2017,Male,21,854
Stirling,2017,Male,22,805
Stirling,2017,Male,23,704
Stirling,2017,Male,24,620
Stirling,2017,Male,25,685
Stirling,2017,Male,26,640
Stirling,2017,Male,27,682
Stirling,2017,Male,28,610
Stirling,2017,Male,29,502
Stirling,2017,Male,30,511
Stirling,2017,Male,31,461
Stirling,2017,Male,32,423
Stirling,2017,Male,33,510
Stirling,2017,Male,34,448
Stirling,2017,Male,35,495
Stirling,2017,Male,36,450
Stirling,2017,Male,37,475
Stirling,2017,Male,38,540
Stirling,2017,Male,39,442
Stirling,2017,Male,40,481
Stirling,2017,Male,41,540
Stirling,2017,Male,42,505
Stirling,2017,Male,43,528
Stirling,2017,Male,44,527
Stirling,2017,Male,45,598
Stirling,2017,Male,46,618
Stirling,2017,Male,47,647
Stirling,2017,Male,48,703
Stirling,2017,Male,49,694
Stirling,2017,Male,50,653
Stirling,2017,Male,51,701
Stirling,2017,Male,52,766
Stirling,2017,Male,53,702
Stirling,2017,Male,54,674
Stirling,2017,Male,55,630
Stirling,2017,Male,56,638
Stirling,2017,Male,57,681
Stirling,2017,Male,58,586
Stirling,2017,Male,59,609
Stirling,2017,Male,60,620
Stirling,2017,Male,61,538
